Version,Engine,Section,Name,Mean,Deviation,MOE,RME,SEM
1.8.40,V8,array-reduce & ci-reduce,[coll (seq arr)] (ci-reduce coll + 0),0.21,,,,
1.8.40,V8,array-reduce & ci-reduce,[coll (seq arr)] (ci-reduce coll sum 0),0.21,,,,
1.8.40,V8,array-reduce & ci-reduce,[coll arr] (array-reduce coll + 0),0.11,,,,
1.8.40,V8,array-reduce & ci-reduce,[coll arr] (array-reduce coll sum 0),0.1,,,,
1.8.40,V8,instance?,[coll []] (instance? PersistentVector coll),5e-05,,,,
1.8.40,V8,satisfies?,[coll (list 1 2 3)] (satisfies? ISeq coll),4.7e-05,,,,
1.8.40,V8,satisfies?,[coll [1 2 3]] (satisfies? ISeq coll),4.1e-05,,,,
1.8.40,V8,array & string ops,[coll (array 1 2 3)] (seq coll),7.4e-05,,,,
1.8.40,V8,array & string ops,"[coll ""foobar""] (seq coll)",0.000127,,,,
1.8.40,V8,array & string ops,[coll (array 1 2 3)] (first coll),7.6e-05,,,,
1.8.40,V8,array & string ops,"[coll ""foobar""] (first coll)",0.000146,,,,
1.8.40,V8,array & string ops,[coll (array 1 2 3)] (nth coll 2),7.1e-05,,,,
1.8.40,V8,array & string ops,"[coll ""foobar""] (nth coll 2)",6e-05,,,,
1.8.40,V8,cloning & specify,[coll [1 2 3]] (clone coll),6.8e-05,,,,
1.8.40,V8,cloning & specify,[coll [1 2 3]] (specify coll IFoo (foo [_] :bar)),0.000102,,,,
1.8.40,V8,cloning & specify,[coll (specify [1 2 3] IFoo (foo [_] :bar))] (foo coll),6.3e-05,,,,
1.8.40,V8,list ops,[coll (list 1 2 3)] (first coll),6.5e-05,,,,
1.8.40,V8,list ops,[coll (list 1 2 3)] (-first coll),5.5e-05,,,,
1.8.40,V8,list ops,[coll (list 1 2 3)] (rest coll),5.1e-05,,,,
1.8.40,V8,list ops,[coll (list 1 2 3)] (-rest coll),5.1e-05,,,,
1.8.40,V8,list ops,[] (list),4.4e-05,,,,
1.8.40,V8,list ops,[] (list 1 2 3),9.5e-05,,,,
1.8.40,V8,vector ops,[] [],5.2e-05,,,,
1.8.40,V8,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count [a b c]),9.6e-05,,,,
1.8.40,V8,vector ops,"[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count (vec #object[cljs.tagged_literals.JSValue 0x2a0cda7 ""cljs.tagged_literals.JSValue@2a0cda7""]))",8.3e-05,,,,
1.8.40,V8,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count (vector a b c)),9.9e-05,,,,
1.8.40,V8,vector ops,[coll [1 2 3]] (transient coll),0.00021,,,,
1.8.40,V8,vector ops,[coll [1 2 3]] (nth coll 0),6.6e-05,,,,
1.8.40,V8,vector ops,[coll [1 2 3]] (-nth coll 0),5.9e-05,,,,
1.8.40,V8,vector ops,[coll [1 2 3]] (-nth coll 0),5.8e-05,,,,
1.8.40,V8,vector ops,[coll [1 2 3]] (coll 0),5.7e-05,,,,
1.8.40,V8,vector ops,[coll [1 2 3]] (conj coll 4),9.1e-05,,,,
1.8.40,V8,vector ops,[coll [1 2 3]] (-conj coll 4),8.7e-05,,,,
1.8.40,V8,vector ops,[coll []] (-conj coll 1),8.7e-05,,,,
1.8.40,V8,vector ops,[coll [1]] (-conj coll 2),8.2e-05,,,,
1.8.40,V8,vector ops,[coll [1 2]] (-conj coll 3),8.5e-05,,,,
1.8.40,V8,vector ops,[coll [1 2 3]] (seq coll),8.5e-05,,,,
1.8.40,V8,vector ops,[coll [1 2 3]] (-seq coll),6.7e-05,,,,
1.8.40,V8,vector ops,[coll (seq [1 2 3])] (first coll),8.2e-05,,,,
1.8.40,V8,vector ops,[coll (seq [1 2 3])] (-first coll),6.4e-05,,,,
1.8.40,V8,vector ops,[coll (seq [1 2 3])] (rest coll),6.8e-05,,,,
1.8.40,V8,vector ops,[coll (seq [1 2 3])] (-rest coll),6.8e-05,,,,
1.8.40,V8,vector ops,[coll (seq [1 2 3])] (next coll),7.3e-05,,,,
1.8.40,V8,large vector ops,[] (reduce conj [] (range 40000)),6.8,,,,
1.8.40,V8,large vector ops,[coll (reduce conj [] (range (+ 32768 32)))] (conj coll :foo),0.00028,,,,
1.8.40,V8,large vector ops,[coll (reduce conj [] (range 40000))] (assoc coll 123 :foo),0.00067,,,,
1.8.40,V8,large vector ops,[coll (reduce conj [] (range (+ 32768 33)))] (pop coll),0.00025,,,,
1.8.40,SM,identity,[x 1] (identity x),3.85e-06,,,,
1.8.40,SM,symbol construction,[] (symbol (quote foo)),4.1e-05,,,,
1.8.40,SM,array-reduce & ci-reduce,[coll (seq arr)] (ci-reduce coll + 0),0.07,,,,
1.8.40,SM,array-reduce & ci-reduce,[coll (seq arr)] (ci-reduce coll sum 0),0.16,,,,
1.8.40,SM,array-reduce & ci-reduce,[coll arr] (array-reduce coll + 0),0.03,,,,
1.8.40,SM,array-reduce & ci-reduce,[coll arr] (array-reduce coll sum 0),0.13,,,,
1.8.40,SM,instance?,[coll []] (instance? PersistentVector coll),2.6e-05,,,,
1.8.40,SM,satisfies?,[coll (list 1 2 3)] (satisfies? ISeq coll),4.4e-05,,,,
1.8.40,SM,satisfies?,[coll [1 2 3]] (satisfies? ISeq coll),4.2e-05,,,,
1.8.40,SM,array & string ops,[coll (array 1 2 3)] (seq coll),5.7e-05,,,,
1.8.40,SM,array & string ops,"[coll ""foobar""] (seq coll)",0.000387,,,,
1.8.40,SM,array & string ops,[coll (array 1 2 3)] (first coll),6e-05,,,,
1.8.40,SM,array & string ops,"[coll ""foobar""] (first coll)",0.001613,,,,
1.8.40,SM,array & string ops,[coll (array 1 2 3)] (nth coll 2),3.5e-05,,,,
1.8.40,SM,array & string ops,"[coll ""foobar""] (nth coll 2)",0.000361,,,,
1.8.40,SM,cloning & specify,[coll [1 2 3]] (clone coll),4.3e-05,,,,
1.8.40,SM,cloning & specify,[coll [1 2 3]] (specify coll IFoo (foo [_] :bar)),0.000231,,,,
1.8.40,SM,cloning & specify,[coll (specify [1 2 3] IFoo (foo [_] :bar))] (foo coll),3e-05,,,,
1.8.40,SM,list ops,[coll (list 1 2 3)] (first coll),4.4e-05,,,,
1.8.40,SM,list ops,[coll (list 1 2 3)] (-first coll),3.2e-05,,,,
1.8.40,SM,list ops,[coll (list 1 2 3)] (rest coll),3.2e-05,,,,
1.8.40,SM,list ops,[coll (list 1 2 3)] (-rest coll),2.9e-05,,,,
1.8.40,SM,list ops,[] (list),1.5e-05,,,,
1.8.40,SM,list ops,[] (list 1 2 3),0.000103,,,,
1.8.40,SM,vector ops,[] [],1.7e-05,,,,
1.8.40,SM,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count [a b c]),0.000174,,,,
1.8.40,SM,vector ops,"[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count (vec #object[cljs.tagged_literals.JSValue 0x2a0cda7 ""cljs.tagged_literals.JSValue@2a0cda7""]))",0.000159,,,,
1.8.40,SM,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count (vector a b c)),0.000157,,,,
1.8.40,SM,vector ops,[coll [1 2 3]] (transient coll),0.00043,,,,
1.8.40,SM,vector ops,[coll [1 2 3]] (nth coll 0),5.2e-05,,,,
1.8.40,SM,vector ops,[coll [1 2 3]] (-nth coll 0),4.4e-05,,,,
1.8.40,SM,vector ops,[coll [1 2 3]] (-nth coll 0),4.2e-05,,,,
1.8.40,SM,vector ops,[coll [1 2 3]] (coll 0),4.4e-05,,,,
1.8.40,SM,vector ops,[coll [1 2 3]] (conj coll 4),6.9e-05,,,,
1.8.40,SM,vector ops,[coll [1 2 3]] (-conj coll 4),6.8e-05,,,,
1.8.40,SM,vector ops,[coll []] (-conj coll 1),6.6e-05,,,,
1.8.40,SM,vector ops,[coll [1]] (-conj coll 2),6.3e-05,,,,
1.8.40,SM,vector ops,[coll [1 2]] (-conj coll 3),6.7e-05,,,,
1.8.40,SM,vector ops,[coll [1 2 3]] (seq coll),6.4e-05,,,,
1.8.40,SM,vector ops,[coll [1 2 3]] (-seq coll),3.9e-05,,,,
1.8.40,SM,vector ops,[coll (seq [1 2 3])] (first coll),5.2e-05,,,,
1.8.40,SM,vector ops,[coll (seq [1 2 3])] (-first coll),3.5e-05,,,,
1.8.40,SM,vector ops,[coll (seq [1 2 3])] (rest coll),4.6e-05,,,,
1.8.40,SM,vector ops,[coll (seq [1 2 3])] (-rest coll),4.2e-05,,,,
1.8.40,SM,vector ops,[coll (seq [1 2 3])] (next coll),4.6e-05,,,,
1.8.40,SM,large vector ops,[] (reduce conj [] (range 40000)),8.0,,,,
1.8.40,SM,large vector ops,[coll (reduce conj [] (range (+ 32768 32)))] (conj coll :foo),0.00035,,,,
1.8.40,SM,large vector ops,[coll (reduce conj [] (range 40000))] (assoc coll 123 :foo),0.00112,,,,
1.8.40,SM,large vector ops,[coll (reduce conj [] (range (+ 32768 33)))] (pop coll),0.00044,,,,
1.8.40,JSC,identity,[x 1] (identity x),2.17e-06,,,,
1.8.40,JSC,symbol construction,[] (symbol (quote foo)),2.3e-05,,,,
1.8.40,JSC,array-reduce & ci-reduce,[coll (seq arr)] (ci-reduce coll + 0),0.18,,,,
1.8.40,JSC,array-reduce & ci-reduce,[coll (seq arr)] (ci-reduce coll sum 0),0.14,,,,
1.8.40,JSC,array-reduce & ci-reduce,[coll arr] (array-reduce coll + 0),0.06,,,,
1.8.40,JSC,array-reduce & ci-reduce,[coll arr] (array-reduce coll sum 0),0.07,,,,
1.8.40,JSC,instance?,[coll []] (instance? PersistentVector coll),2.5e-05,,,,
1.8.40,JSC,satisfies?,[coll (list 1 2 3)] (satisfies? ISeq coll),1.7e-05,,,,
1.8.40,JSC,satisfies?,[coll [1 2 3]] (satisfies? ISeq coll),2.9e-05,,,,
1.8.40,JSC,array & string ops,[coll (array 1 2 3)] (seq coll),6.1e-05,,,,
1.8.40,JSC,array & string ops,"[coll ""foobar""] (seq coll)",4e-05,,,,
1.8.40,JSC,array & string ops,[coll (array 1 2 3)] (first coll),5e-05,,,,
1.8.40,JSC,array & string ops,"[coll ""foobar""] (first coll)",6.9e-05,,,,
1.8.40,JSC,array & string ops,[coll (array 1 2 3)] (nth coll 2),2.6e-05,,,,
1.8.40,JSC,array & string ops,"[coll ""foobar""] (nth coll 2)",2.8e-05,,,,
1.8.40,JSC,cloning & specify,[coll [1 2 3]] (clone coll),4.4e-05,,,,
1.8.40,JSC,cloning & specify,[coll [1 2 3]] (specify coll IFoo (foo [_] :bar)),8.6e-05,,,,
1.8.40,JSC,cloning & specify,[coll (specify [1 2 3] IFoo (foo [_] :bar))] (foo coll),1.8e-05,,,,
1.8.40,JSC,list ops,[coll (list 1 2 3)] (first coll),2.8e-05,,,,
1.8.40,JSC,list ops,[coll (list 1 2 3)] (-first coll),2.1e-05,,,,
1.8.40,JSC,list ops,[coll (list 1 2 3)] (rest coll),1.7e-05,,,,
1.8.40,JSC,list ops,[coll (list 1 2 3)] (-rest coll),1.7e-05,,,,
1.8.40,JSC,list ops,[] (list),1.1e-05,,,,
1.8.40,JSC,list ops,[] (list 1 2 3),7.1e-05,,,,
1.8.40,JSC,vector ops,[] [],1.2e-05,,,,
1.8.40,JSC,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count [a b c]),8.3e-05,,,,
1.8.40,JSC,vector ops,"[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count (vec #object[cljs.tagged_literals.JSValue 0x2a0cda7 ""cljs.tagged_literals.JSValue@2a0cda7""]))",7.1e-05,,,,
1.8.40,JSC,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count (vector a b c)),7.3e-05,,,,
1.8.40,JSC,vector ops,[coll [1 2 3]] (transient coll),0.00028,,,,
1.8.40,JSC,vector ops,[coll [1 2 3]] (nth coll 0),2.7e-05,,,,
1.8.40,JSC,vector ops,[coll [1 2 3]] (-nth coll 0),2.6e-05,,,,
1.8.40,JSC,vector ops,[coll [1 2 3]] (-nth coll 0),2.2e-05,,,,
1.8.40,JSC,vector ops,[coll [1 2 3]] (coll 0),3.2e-05,,,,
1.8.40,JSC,vector ops,[coll [1 2 3]] (conj coll 4),7.5e-05,,,,
1.8.40,JSC,vector ops,[coll [1 2 3]] (-conj coll 4),5.2e-05,,,,
1.8.40,JSC,vector ops,[coll []] (-conj coll 1),5.1e-05,,,,
1.8.40,JSC,vector ops,[coll [1]] (-conj coll 2),5.3e-05,,,,
1.8.40,JSC,vector ops,[coll [1 2]] (-conj coll 3),5.7e-05,,,,
1.8.40,JSC,vector ops,[coll [1 2 3]] (seq coll),3.5e-05,,,,
1.8.40,JSC,vector ops,[coll [1 2 3]] (-seq coll),3.4e-05,,,,
1.8.40,JSC,vector ops,[coll (seq [1 2 3])] (first coll),3.2e-05,,,,
1.8.40,JSC,vector ops,[coll (seq [1 2 3])] (-first coll),2.8e-05,,,,
1.8.40,JSC,vector ops,[coll (seq [1 2 3])] (rest coll),3.3e-05,,,,
1.8.40,JSC,vector ops,[coll (seq [1 2 3])] (-rest coll),3.1e-05,,,,
1.8.40,JSC,vector ops,[coll (seq [1 2 3])] (next coll),3.4e-05,,,,
1.8.40,JSC,large vector ops,[] (reduce conj [] (range 40000)),5.2,,,,
1.8.40,JSC,large vector ops,[coll (reduce conj [] (range (+ 32768 32)))] (conj coll :foo),0.00036,,,,
1.8.40,JSC,large vector ops,[coll (reduce conj [] (range 40000))] (assoc coll 123 :foo),0.00055,,,,
1.8.40,JSC,large vector ops,[coll (reduce conj [] (range (+ 32768 33)))] (pop coll),0.00021,,,,
1.8.34,V8,identity,[x 1] (identity x),1.27e-06,,,,
1.8.34,V8,symbol construction,[] (symbol (quote foo)),5.6e-05,,,,
1.8.34,V8,array-reduce & ci-reduce,[coll (seq arr)] (ci-reduce coll + 0),0.22,,,,
1.8.34,V8,array-reduce & ci-reduce,[coll (seq arr)] (ci-reduce coll sum 0),0.21,,,,
1.8.34,V8,array-reduce & ci-reduce,[coll arr] (array-reduce coll + 0),0.12,,,,
1.8.34,V8,array-reduce & ci-reduce,[coll arr] (array-reduce coll sum 0),0.1,,,,
1.8.34,V8,instance?,[coll []] (instance? PersistentVector coll),5e-05,,,,
1.8.34,V8,satisfies?,[coll (list 1 2 3)] (satisfies? ISeq coll),4.6e-05,,,,
1.8.34,V8,satisfies?,[coll [1 2 3]] (satisfies? ISeq coll),4.1e-05,,,,
1.8.34,V8,array & string ops,[coll (array 1 2 3)] (seq coll),6.9e-05,,,,
1.8.34,V8,array & string ops,"[coll ""foobar""] (seq coll)",0.000124,,,,
1.8.34,V8,array & string ops,[coll (array 1 2 3)] (first coll),7.6e-05,,,,
1.8.34,V8,array & string ops,"[coll ""foobar""] (first coll)",0.000147,,,,
1.8.34,V8,array & string ops,[coll (array 1 2 3)] (nth coll 2),7.9e-05,,,,
1.8.34,V8,array & string ops,"[coll ""foobar""] (nth coll 2)",6e-05,,,,
1.8.34,V8,cloning & specify,[coll [1 2 3]] (clone coll),7.3e-05,,,,
1.8.34,V8,cloning & specify,[coll [1 2 3]] (specify coll IFoo (foo [_] :bar)),0.000103,,,,
1.8.34,V8,cloning & specify,[coll (specify [1 2 3] IFoo (foo [_] :bar))] (foo coll),5.8e-05,,,,
1.8.34,V8,list ops,[coll (list 1 2 3)] (first coll),6.6e-05,,,,
1.8.34,V8,list ops,[coll (list 1 2 3)] (-first coll),5.2e-05,,,,
1.8.34,V8,list ops,[coll (list 1 2 3)] (rest coll),5.1e-05,,,,
1.8.34,V8,list ops,[coll (list 1 2 3)] (-rest coll),5.2e-05,,,,
1.8.34,V8,list ops,[] (list),4.4e-05,,,,
1.8.34,V8,list ops,[] (list 1 2 3),9.5e-05,,,,
1.8.34,V8,vector ops,[] [],5.2e-05,,,,
1.8.34,V8,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count [a b c]),9.3e-05,,,,
1.8.34,V8,vector ops,"[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count (vec #object[cljs.tagged_literals.JSValue 0x54efb982 ""cljs.tagged_literals.JSValue@54efb982""]))",8e-05,,,,
1.8.34,V8,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count (vector a b c)),9.5e-05,,,,
1.8.34,V8,vector ops,[coll [1 2 3]] (transient coll),0.00021,,,,
1.8.34,V8,vector ops,[coll [1 2 3]] (nth coll 0),6.1e-05,,,,
1.8.34,V8,vector ops,[coll [1 2 3]] (-nth coll 0),5.9e-05,,,,
1.8.34,V8,vector ops,[coll [1 2 3]] (-nth coll 0),5.9e-05,,,,
1.8.34,V8,vector ops,[coll [1 2 3]] (coll 0),5.6e-05,,,,
1.8.34,V8,vector ops,[coll [1 2 3]] (conj coll 4),9.2e-05,,,,
1.8.34,V8,vector ops,[coll [1 2 3]] (-conj coll 4),8.8e-05,,,,
1.8.34,V8,vector ops,[coll []] (-conj coll 1),8.2e-05,,,,
1.8.34,V8,vector ops,[coll [1]] (-conj coll 2),8.2e-05,,,,
1.8.34,V8,vector ops,[coll [1 2]] (-conj coll 3),8.5e-05,,,,
1.8.34,V8,vector ops,[coll [1 2 3]] (seq coll),8.4e-05,,,,
1.8.34,V8,vector ops,[coll [1 2 3]] (-seq coll),6.7e-05,,,,
1.8.34,V8,vector ops,[coll (seq [1 2 3])] (first coll),8.1e-05,,,,
1.8.34,V8,vector ops,[coll (seq [1 2 3])] (-first coll),6.3e-05,,,,
1.8.34,V8,vector ops,[coll (seq [1 2 3])] (rest coll),6.8e-05,,,,
1.8.34,V8,vector ops,[coll (seq [1 2 3])] (-rest coll),6.8e-05,,,,
1.8.34,V8,vector ops,[coll (seq [1 2 3])] (next coll),7.3e-05,,,,
1.8.34,V8,large vector ops,[] (reduce conj [] (range 40000)),7.0,,,,
1.8.34,V8,large vector ops,[coll (reduce conj [] (range (+ 32768 32)))] (conj coll :foo),0.00028,,,,
1.8.34,V8,large vector ops,[coll (reduce conj [] (range 40000))] (assoc coll 123 :foo),0.00066,,,,
1.8.34,V8,large vector ops,[coll (reduce conj [] (range (+ 32768 33)))] (pop coll),0.00023,,,,
1.8.34,SM,identity,[x 1] (identity x),4.03e-06,,,,
1.8.34,SM,symbol construction,[] (symbol (quote foo)),4.3e-05,,,,
1.8.34,SM,array-reduce & ci-reduce,[coll (seq arr)] (ci-reduce coll + 0),0.07,,,,
1.8.34,SM,array-reduce & ci-reduce,[coll (seq arr)] (ci-reduce coll sum 0),0.19,,,,
1.8.34,SM,array-reduce & ci-reduce,[coll arr] (array-reduce coll + 0),0.02,,,,
1.8.34,SM,array-reduce & ci-reduce,[coll arr] (array-reduce coll sum 0),0.11,,,,
1.8.34,SM,instance?,[coll []] (instance? PersistentVector coll),2.5e-05,,,,
1.8.34,SM,satisfies?,[coll (list 1 2 3)] (satisfies? ISeq coll),4.2e-05,,,,
1.8.34,SM,satisfies?,[coll [1 2 3]] (satisfies? ISeq coll),3.8e-05,,,,
1.8.34,SM,array & string ops,[coll (array 1 2 3)] (seq coll),6.1e-05,,,,
1.8.34,SM,array & string ops,"[coll ""foobar""] (seq coll)",0.000375,,,,
1.8.34,SM,array & string ops,[coll (array 1 2 3)] (first coll),5.9e-05,,,,
1.8.34,SM,array & string ops,"[coll ""foobar""] (first coll)",0.001632,,,,
1.8.34,SM,array & string ops,[coll (array 1 2 3)] (nth coll 2),3.4e-05,,,,
1.8.34,SM,array & string ops,"[coll ""foobar""] (nth coll 2)",0.000359,,,,
1.8.34,SM,cloning & specify,[coll [1 2 3]] (clone coll),4.2e-05,,,,
1.8.34,SM,cloning & specify,[coll [1 2 3]] (specify coll IFoo (foo [_] :bar)),0.000229,,,,
1.8.34,SM,cloning & specify,[coll (specify [1 2 3] IFoo (foo [_] :bar))] (foo coll),3e-05,,,,
1.8.34,SM,list ops,[coll (list 1 2 3)] (first coll),4.7e-05,,,,
1.8.34,SM,list ops,[coll (list 1 2 3)] (-first coll),3.1e-05,,,,
1.8.34,SM,list ops,[coll (list 1 2 3)] (rest coll),3.3e-05,,,,
1.8.34,SM,list ops,[coll (list 1 2 3)] (-rest coll),3.3e-05,,,,
1.8.34,SM,list ops,[] (list),1.5e-05,,,,
1.8.34,SM,list ops,[] (list 1 2 3),0.000103,,,,
1.8.34,SM,vector ops,[] [],1.5e-05,,,,
1.8.34,SM,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count [a b c]),0.000181,,,,
1.8.34,SM,vector ops,"[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count (vec #object[cljs.tagged_literals.JSValue 0x54efb982 ""cljs.tagged_literals.JSValue@54efb982""]))",0.00016,,,,
1.8.34,SM,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count (vector a b c)),0.000157,,,,
1.8.34,SM,vector ops,[coll [1 2 3]] (transient coll),0.00042,,,,
1.8.34,SM,vector ops,[coll [1 2 3]] (nth coll 0),5.1e-05,,,,
1.8.34,SM,vector ops,[coll [1 2 3]] (-nth coll 0),4.3e-05,,,,
1.8.34,SM,vector ops,[coll [1 2 3]] (-nth coll 0),4.2e-05,,,,
1.8.34,SM,vector ops,[coll [1 2 3]] (coll 0),4.3e-05,,,,
1.8.34,SM,vector ops,[coll [1 2 3]] (conj coll 4),9.1e-05,,,,
1.8.34,SM,vector ops,[coll [1 2 3]] (-conj coll 4),6.8e-05,,,,
1.8.34,SM,vector ops,[coll []] (-conj coll 1),6.1e-05,,,,
1.8.34,SM,vector ops,[coll [1]] (-conj coll 2),6.5e-05,,,,
1.8.34,SM,vector ops,[coll [1 2]] (-conj coll 3),6.9e-05,,,,
1.8.34,SM,vector ops,[coll [1 2 3]] (seq coll),6.6e-05,,,,
1.8.34,SM,vector ops,[coll [1 2 3]] (-seq coll),4.2e-05,,,,
1.8.34,SM,vector ops,[coll (seq [1 2 3])] (first coll),4.9e-05,,,,
1.8.34,SM,vector ops,[coll (seq [1 2 3])] (-first coll),4.6e-05,,,,
1.8.34,SM,vector ops,[coll (seq [1 2 3])] (rest coll),4.8e-05,,,,
1.8.34,SM,vector ops,[coll (seq [1 2 3])] (-rest coll),4.5e-05,,,,
1.8.34,SM,vector ops,[coll (seq [1 2 3])] (next coll),4.9e-05,,,,
1.8.34,SM,large vector ops,[] (reduce conj [] (range 40000)),7.9,,,,
1.8.34,SM,large vector ops,[coll (reduce conj [] (range (+ 32768 32)))] (conj coll :foo),0.00035,,,,
1.8.34,SM,large vector ops,[coll (reduce conj [] (range 40000))] (assoc coll 123 :foo),0.00117,,,,
1.8.34,SM,large vector ops,[coll (reduce conj [] (range (+ 32768 33)))] (pop coll),0.00042,,,,
1.8.34,JSC,identity,[x 1] (identity x),2.19e-06,,,,
1.8.34,JSC,symbol construction,[] (symbol (quote foo)),2.2e-05,,,,
1.8.34,JSC,array-reduce & ci-reduce,[coll (seq arr)] (ci-reduce coll + 0),0.17,,,,
1.8.34,JSC,array-reduce & ci-reduce,[coll (seq arr)] (ci-reduce coll sum 0),0.11,,,,
1.8.34,JSC,array-reduce & ci-reduce,[coll arr] (array-reduce coll + 0),0.03,,,,
1.8.34,JSC,array-reduce & ci-reduce,[coll arr] (array-reduce coll sum 0),0.05,,,,
1.8.34,JSC,instance?,[coll []] (instance? PersistentVector coll),2.3e-05,,,,
1.8.34,JSC,satisfies?,[coll (list 1 2 3)] (satisfies? ISeq coll),1.9e-05,,,,
1.8.34,JSC,satisfies?,[coll [1 2 3]] (satisfies? ISeq coll),2.7e-05,,,,
1.8.34,JSC,array & string ops,[coll (array 1 2 3)] (seq coll),5.9e-05,,,,
1.8.34,JSC,array & string ops,"[coll ""foobar""] (seq coll)",3.6e-05,,,,
1.8.34,JSC,array & string ops,[coll (array 1 2 3)] (first coll),5.1e-05,,,,
1.8.34,JSC,array & string ops,"[coll ""foobar""] (first coll)",7.1e-05,,,,
1.8.34,JSC,array & string ops,[coll (array 1 2 3)] (nth coll 2),2.6e-05,,,,
1.8.34,JSC,array & string ops,"[coll ""foobar""] (nth coll 2)",3e-05,,,,
1.8.34,JSC,cloning & specify,[coll [1 2 3]] (clone coll),4.7e-05,,,,
1.8.34,JSC,cloning & specify,[coll [1 2 3]] (specify coll IFoo (foo [_] :bar)),8.7e-05,,,,
1.8.34,JSC,cloning & specify,[coll (specify [1 2 3] IFoo (foo [_] :bar))] (foo coll),1.8e-05,,,,
1.8.34,JSC,list ops,[coll (list 1 2 3)] (first coll),2.5e-05,,,,
1.8.34,JSC,list ops,[coll (list 1 2 3)] (-first coll),2.2e-05,,,,
1.8.34,JSC,list ops,[coll (list 1 2 3)] (rest coll),1.7e-05,,,,
1.8.34,JSC,list ops,[coll (list 1 2 3)] (-rest coll),1.6e-05,,,,
1.8.34,JSC,list ops,[] (list),1.2e-05,,,,
1.8.34,JSC,list ops,[] (list 1 2 3),7.4e-05,,,,
1.8.34,JSC,vector ops,[] [],1.3e-05,,,,
1.8.34,JSC,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count [a b c]),8e-05,,,,
1.8.34,JSC,vector ops,"[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count (vec #object[cljs.tagged_literals.JSValue 0x54efb982 ""cljs.tagged_literals.JSValue@54efb982""]))",7.7e-05,,,,
1.8.34,JSC,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count (vector a b c)),7.8e-05,,,,
1.8.34,JSC,vector ops,[coll [1 2 3]] (transient coll),0.00027,,,,
1.8.34,JSC,vector ops,[coll [1 2 3]] (nth coll 0),2.4e-05,,,,
1.8.34,JSC,vector ops,[coll [1 2 3]] (-nth coll 0),2.4e-05,,,,
1.8.34,JSC,vector ops,[coll [1 2 3]] (-nth coll 0),2.3e-05,,,,
1.8.34,JSC,vector ops,[coll [1 2 3]] (coll 0),3.1e-05,,,,
1.8.34,JSC,vector ops,[coll [1 2 3]] (conj coll 4),6.3e-05,,,,
1.8.34,JSC,vector ops,[coll [1 2 3]] (-conj coll 4),5.5e-05,,,,
1.8.34,JSC,vector ops,[coll []] (-conj coll 1),5.4e-05,,,,
1.8.34,JSC,vector ops,[coll [1]] (-conj coll 2),5.5e-05,,,,
1.8.34,JSC,vector ops,[coll [1 2]] (-conj coll 3),5.6e-05,,,,
1.8.34,JSC,vector ops,[coll [1 2 3]] (seq coll),3.5e-05,,,,
1.8.34,JSC,vector ops,[coll [1 2 3]] (-seq coll),3.2e-05,,,,
1.8.34,JSC,vector ops,[coll (seq [1 2 3])] (first coll),3.1e-05,,,,
1.8.34,JSC,vector ops,[coll (seq [1 2 3])] (-first coll),2.8e-05,,,,
1.8.34,JSC,vector ops,[coll (seq [1 2 3])] (rest coll),3e-05,,,,
1.8.34,JSC,vector ops,[coll (seq [1 2 3])] (-rest coll),3.1e-05,,,,
1.8.34,JSC,vector ops,[coll (seq [1 2 3])] (next coll),3.1e-05,,,,
1.8.34,JSC,large vector ops,[] (reduce conj [] (range 40000)),5.1,,,,
1.8.34,JSC,large vector ops,[coll (reduce conj [] (range (+ 32768 32)))] (conj coll :foo),0.00035,,,,
1.8.34,JSC,large vector ops,[coll (reduce conj [] (range 40000))] (assoc coll 123 :foo),0.00057,,,,
1.8.34,JSC,large vector ops,[coll (reduce conj [] (range (+ 32768 33)))] (pop coll),0.00021,,,,
1.7.228,V8,identity,[x 1] (identity x),1.22e-06,,,,
1.7.228,V8,symbol construction,[] (symbol (quote foo)),6.1e-05,,,,
